x0-5,p0-5,x5-12,p5-12,x12-18,p12-18,x18-25,p18-25,x25-40,p25-40,x40-60,p40-60,x60-100,p60-100
18.0,0.0008488964346349745,18.0,9.337649402390438e-05,18.0,0.00024037017006189532,18.0,0.0002815711671124877,18.0,0.000774836977368623,18.0,0.002214086706058118,18.0,0.003958294040554983
19.0,0.0004570980801880632,19.0,0.00015562749003984063,19.0,0.000360555255092843,19.0,0.00021117837533436576,19.0,0.000728807057920982,19.0,0.0017362746813464878,19.0,0.0031845285592003135
20.0,0.0003264986287057594,20.0,0.00015562749003984063,20.0,0.0001802776275464215,20.0,0.00010558918766718288,20.0,0.0006060606060606061,20.0,0.0013358547451444876,20.0,0.0025921143625381444
21.0,0.000587697531670367,21.0,9.337649402390438e-05,21.0,0.00012018508503094766,21.0,0.00014078558355624384,21.0,0.00042961258151131567,21.0,0.0011709759478848406,21.0,0.0021496172278884424
22.0,0.00019589917722345567,22.0,9.337649402390438e-05,22.0,0.00024037017006189532,22.0,0.00010558918766718288,22.0,0.0003145377828922133,22.0,0.0008782319609136304,22.0,0.0015789651853893732
23.0,0.0002611989029646076,23.0,9.337649402390438e-05,23.0,0.0001802776275464215,24.0,0.00010558918766718288,23.0,0.0002685078634445723,23.0,0.0006124069612501178,23.0,0.0013057292497860055
24.0,0.0001305994514823038,24.0,0.00015562749003984063,24.0,0.00024037017006189532,26.0,3.519639588906096e-05,24.0,0.00023014959723820482,24.0,0.0005518392398077984,24.0,0.001182410376195105
25.0,0.00019589917722345567,26.0,6.225099601593625e-05,25.0,0.00030046271257736916,27.0,3.519639588906096e-05,25.0,0.0001304181051016494,25.0,0.00036004145524045386,25.0,0.0008197078068101035
27.0,6.52997257411519e-05,28.0,9.337649402390438e-05,26.0,0.00012018508503094766,28.0,3.519639588906096e-05,26.0,0.00010740314537782892,26.0,0.00029947373379813453,26.0,0.0007084790188653697
28.0,6.52997257411519e-05,29.0,3.112549800796813e-05,27.0,0.00012018508503094766,29.0,3.519639588906096e-05,27.0,7.671653241273494e-05,27.0,0.00031293322745198324,27.0,0.0005658160082406023
29.0,6.52997257411519e-05,30.0,6.225099601593625e-05,28.0,6.009254251547383e-05,30.0,7.039279177812192e-05,28.0,7.671653241273494e-05,28.0,0.0001850680377404202,28.0,0.0004062268777112017
